[2026-02-19 01:58:49] | AUDIT | admin_panel | 1 | root | - | login_success | Login admin completato |  | {}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | founder | - | admin_request | POST /login -> 302 |  | {"endpoint":"login","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | founder | - | admin_request | GET /impostazioni -> 200 |  | {"endpoint":"settings_page","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | founder | - | admin_created | Creato admin operator |  | {"new_admin_id":2}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | founder | - | admin_request | POST /impostazioni -> 302 |  | {"endpoint":"settings_page","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | - | founder | - | logout | Logout admin |  | {}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 2 | operator | - | login_success | Login admin completato |  | {}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 2 | operator | - | admin_request | POST /login -> 302 |  | {"endpoint":"login","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 2 | operator | - | admin_request | GET /chat -> 200 |  | {"endpoint":"chats","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 2 | operator | - | admin_request | GET /impostazioni -> 200 |  | {"endpoint":"settings_page","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 2 | operator | - | admin_request | GET /utenti -> 200 |  | {"endpoint":"users_page","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 2 | operator | - | admin_request | GET /utenti/sospesi -> 200 |  | {"endpoint":"banned_users_page","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 2 | operator | - | admin_request | GET /dashboard -> 302 |  | {"endpoint":"dashboard","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 2 | operator | - | admin_request | GET /menu -> 302 |  | {"endpoint":"menu_builder","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 2 | operator | - | admin_request | GET /stats -> 302 |  | {"endpoint":"stats","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 2 | operator | - | admin_request | GET /logs -> 302 |  | {"endpoint":"logs_page","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 2 | operator | - | admin_request | GET /impostazioni -> 200 |  | {"endpoint":"settings_page","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 2 | operator | - | admin_request | POST /impostazioni -> 302 |  | {"endpoint":"settings_page","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 2 | operator | - | admin_request | GET /utenti -> 200 |  | {"endpoint":"users_page","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | SECURITY | admin_panel | 2 | operator | - | user_banned | Utente 7777 bannato dal pannello utenti |  | {"target_user_id":7777}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 2 | operator | - | admin_request | POST /utenti/7777/sospensione -> 302 |  | {"endpoint":"user_suspend","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 2 | operator | - | admin_request | GET /utenti/sospesi -> 200 |  | {"endpoint":"banned_users_page","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 2 | operator | - | admin_request | GET /utenti/sospesi -> 200 |  | {"endpoint":"banned_users_page","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | SECURITY | admin_panel | 2 | operator | - | user_unbanned | Utente 7777 sbannato dal pannello utenti |  | {"target_user_id":7777}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 2 | operator | - | admin_request | POST /utenti/7777/sospensione -> 302 |  | {"endpoint":"user_suspend","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | founder | - | login_success | Login admin completato |  | {}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | founder | - | admin_request | POST /login -> 302 |  | {"endpoint":"login","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | founder | - | admin_request | GET /impostazioni -> 200 |  | {"endpoint":"settings_page","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | founder | - | admin_created | Creato admin operator |  | {"new_admin_id":2}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | founder | - | admin_request | POST /impostazioni -> 302 |  | {"endpoint":"settings_page","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | founder | - | admin_request | GET /impostazioni -> 200 |  | {"endpoint":"settings_page","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | SECURITY | admin_panel | 1 | founder | - | admin_password_reset_by_superadmin | Password resettata per admin operator |  | {"target_admin_id":2}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | founder | - | admin_request | POST /impostazioni -> 302 |  | {"endpoint":"settings_page","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | - | founder | - | logout | Logout admin |  | {}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 2 | operator | - | login_success | Login admin completato |  | {}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 2 | operator | - | admin_request | POST /login -> 302 |  | {"endpoint":"login","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | - | operator | - | logout | Logout admin |  | {}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | founder | - | login_success | Login admin completato |  | {}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | founder | - | admin_request | POST /login -> 302 |  | {"endpoint":"login","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | founder | - | admin_request | GET /impostazioni -> 200 |  | {"endpoint":"settings_page","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | founder | - | admin_created | Creato admin helper |  | {"new_admin_id":3}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | founder | - | admin_request | POST /impostazioni -> 302 |  | {"endpoint":"settings_page","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | founder | - | admin_request | GET /impostazioni -> 200 |  | {"endpoint":"settings_page","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | SECURITY | admin_panel | 1 | founder | - | admin_deleted_by_superadmin | Eliminato account admin helper |  | {"target_admin_id":3}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | founder | - | admin_request | POST /impostazioni -> 302 |  | {"endpoint":"settings_page","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | admin | - | login_success | Login admin completato |  | {}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | admin | - | admin_request | POST /login -> 302 |  | {"endpoint":"login","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /menu -> 200 |  | {"endpoint":"menu_builder","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | admin | - | admin_request | POST /menu/node/new -> 302 |  | {"endpoint":"menu_new_node","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /menu -> 200 |  | {"endpoint":"menu_builder","query":"node_id=10","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | admin | - | admin_request | POST /menu/node/10/button/add -> 302 |  | {"endpoint":"menu_add_button","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /menu -> 200 |  | {"endpoint":"menu_builder","query":"node_id=10","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:15] | AUDIT | admin_panel | 1 | admin | - | admin_request | POST /menu/button/13/update -> 302 |  | {"endpoint":"menu_update_button","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:16] | AUDIT | admin_panel | 1 | admin | - | login_success | Login admin completato |  | {}
[2026-02-19 17:56:16] | AUDIT | admin_panel | 1 | admin | - | admin_request | POST /login -> 302 |  | {"endpoint":"login","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:16] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /chat/1 -> 200 |  | {"endpoint":"chat_detail","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:16] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /chat/1 -> 200 |  | {"endpoint":"chat_detail","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:16] | AUDIT | admin_panel | 1 | admin | - | admin_request | POST /chat/1/reply -> 302 |  | {"endpoint":"chat_reply","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:16] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /chat/1 -> 200 |  | {"endpoint":"chat_detail","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:16] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /chat/1 -> 200 |  | {"endpoint":"chat_detail","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:16] | AUDIT | admin_panel | 1 | admin | - | admin_request | POST /chat/1/close -> 302 |  | {"endpoint":"chat_close","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:16] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /chat/1 -> 200 |  | {"endpoint":"chat_detail","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:16] | AUDIT | admin_panel | 1 | admin | - | admin_request | POST /chat/1/reopen -> 302 |  | {"endpoint":"chat_reopen","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:16] | AUDIT | admin_panel | 1 | admin | - | login_success | Login admin completato |  | {}
[2026-02-19 17:56:16] | AUDIT | admin_panel | 1 | admin | - | admin_request | POST /login -> 302 |  | {"endpoint":"login","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:16] | INFO | telegram_bot | 6666 | cmd6666 | Cmd | command | /home |  | {"content_type":"text"}
[2026-02-19 17:56:16] | INFO | telegram_bot | 6666 | cmd6666 | Cmd | command | /close |  | {"content_type":"text"}
[2026-02-19 17:56:16] | AUDIT | admin_panel | 1 | admin | - | login_success | Login admin completato |  | {}
[2026-02-19 17:56:16] | AUDIT | admin_panel | 1 | admin | - | admin_request | POST /login -> 302 |  | {"endpoint":"login","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:16] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /dashboard -> 200 |  | {"endpoint":"dashboard","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:16] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /menu -> 200 |  | {"endpoint":"menu_builder","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:16] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /stats -> 200 |  | {"endpoint":"stats","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:16] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /logs -> 200 |  | {"endpoint":"logs_page","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:16] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /stats/export/json -> 200 |  | {"endpoint":"stats_export","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:16] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /stats/export/csv -> 200 |  | {"endpoint":"stats_export","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:16] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /logs/export/json -> 200 |  | {"endpoint":"logs_export","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:16] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /logs/export/csv -> 200 |  | {"endpoint":"logs_export","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:16] | AUDIT | admin_panel | 1 | adminrl | - | login_success | Login admin completato |  | {}
[2026-02-19 17:56:16] | AUDIT | admin_panel | 1 | adminrl | - | admin_request | POST /login -> 302 |  | {"endpoint":"login","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:56:16] | AUDIT | admin_panel | 1 | adminrl | - | admin_request | GET /setup -> 302 |  | {"endpoint":"setup","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:59:34] | AUDIT | admin_panel | 1 | admin | - | login_success | Login admin completato |  | {}
[2026-02-19 17:59:34] | AUDIT | admin_panel | 1 | admin | - | admin_request | POST /login -> 302 |  | {"endpoint":"login","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:59:34] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /dashboard -> 200 |  | {"endpoint":"dashboard","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:59:34] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /menu -> 200 |  | {"endpoint":"menu_builder","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:59:34] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /stats -> 200 |  | {"endpoint":"stats","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:59:34] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /logs -> 200 |  | {"endpoint":"logs_page","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:59:34] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /impostazioni -> 200 |  | {"endpoint":"settings_page","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:59:34] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /chat -> 200 |  | {"endpoint":"chats","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:59:34] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /menu/export -> 200 |  | {"endpoint":"menu_export","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:59:34] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /impostazioni -> 200 |  | {"endpoint":"settings_page","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 17:59:34] | AUDIT | admin_panel | 1 | admin | - | settings_updated | Configurazione generale aggiornata |  | {}
[2026-02-19 17:59:34] | AUDIT | admin_panel | 1 | admin | - | admin_request | POST /impostazioni -> 302 |  | {"endpoint":"settings_page","query":"","status":302,"remote_addr":"127.0.0.1"}
[2026-02-19 17:59:34] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /chat/1 -> 200 |  | {"endpoint":"chat_detail","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 22:38:12] | INFO | preview | 90001 | user90001 | Mario | preview_seed | Dati demo anteprima UI |  | {}
[2026-02-19 22:38:12] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /dashboard -> 200 |  | {"endpoint":"dashboard","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 22:38:12] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /chat -> 200 |  | {"endpoint":"chats","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 22:38:12] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /chat/1 -> 200 |  | {"endpoint":"chat_detail","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 22:38:12] | AUDIT | admin_panel | 1 | admin | - | admin_request | GET /menu -> 200 |  | {"endpoint":"menu_builder","query":"","status":200,"remote_addr":"127.0.0.1"}
[2026-02-19 21:50:41] | AUDIT | admin_panel | 1 | luca | - | login_success | Login admin completato |  | {}
[2026-02-19 21:50:41] | AUDIT | admin_panel | 1 | luca | - | admin_request | POST /login -> 302 |  | {"endpoint":"login","query":"","status":302,"remote_addr":"95.233.46.126"}
[2026-02-19 21:50:42] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /dashboard -> 200 |  | {"endpoint":"dashboard","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:50:45] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /dashboard -> 200 |  | {"endpoint":"dashboard","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:50:46] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /dashboard -> 200 |  | {"endpoint":"dashboard","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:50:50] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /utenti -> 200 |  | {"endpoint":"users_page","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:51:10] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | command | /start |  | {"chat_id":1139032145}
[2026-02-19 21:51:10] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Ciao! 👋

Benvenuto nel nostro bot
Seleziona una sezione per continuare. |  | {"type":"text"}
[2026-02-19 21:51:10] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | menu_view | Start | Start | {"node_id":1}
[2026-02-19 21:51:14] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /chat -> 200 |  | {"endpoint":"chats","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:51:15] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /chat/12 -> 200 |  | {"endpoint":"chat_detail","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:51:20] | INFO | telegram_bot | 7461822136 | PIETRO3425 | pietro | bot_outgoing | fra chiudo qui |  | {"type":"text"}
[2026-02-19 21:51:20] | AUDIT | admin_panel | 1 | luca | - | admin_request | POST /chat/12/reply -> 302 |  | {"endpoint":"chat_reply","query":"","status":302,"remote_addr":"95.233.46.126"}
[2026-02-19 21:51:20] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /chat/12 -> 200 |  | {"endpoint":"chat_detail","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:51:23] | INFO | telegram_bot | 7461822136 | PIETRO3425 | pietro | bot_outgoing | La tua richiesta è stata chiusa dall'amministratore.
Se hai ancora bisogno, apri una nuova chat da Supporto. |  | {"type":"text"}
[2026-02-19 21:51:23] | AUDIT | admin_panel | 1 | luca | - | admin_request | POST /chat/12/close -> 302 |  | {"endpoint":"chat_close","query":"","status":302,"remote_addr":"95.233.46.126"}
[2026-02-19 21:51:23] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /chat/12 -> 200 |  | {"endpoint":"chat_detail","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:51:24] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /chat -> 200 |  | {"endpoint":"chats","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:51:25] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /chat/13 -> 200 |  | {"endpoint":"chat_detail","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:51:32] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | spiacnte non gli abbiamo |  | {"type":"text"}
[2026-02-19 21:51:32] | AUDIT | admin_panel | 1 | luca | - | admin_request | POST /chat/13/reply -> 302 |  | {"endpoint":"chat_reply","query":"","status":302,"remote_addr":"95.233.46.126"}
[2026-02-19 21:51:32] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /chat/13 -> 200 |  | {"endpoint":"chat_detail","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:51:34] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | La tua richiesta è stata chiusa dall'amministratore.
Se hai ancora bisogno, apri una nuova chat da Supporto. |  | {"type":"text"}
[2026-02-19 21:51:34] | AUDIT | admin_panel | 1 | luca | - | admin_request | POST /chat/13/close -> 302 |  | {"endpoint":"chat_close","query":"","status":302,"remote_addr":"95.233.46.126"}
[2026-02-19 21:51:34] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /chat/13 -> 200 |  | {"endpoint":"chat_detail","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:51:36] | AUDIT | admin_panel | 1 | luca | - | admin_request | POST /chat/13/reopen -> 302 |  | {"endpoint":"chat_reopen","query":"","status":302,"remote_addr":"95.233.46.126"}
[2026-02-19 21:51:36] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /chat/13 -> 200 |  | {"endpoint":"chat_detail","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:51:38] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | La tua richiesta è stata chiusa dall'amministratore.
Se hai ancora bisogno, apri una nuova chat da Supporto. |  | {"type":"text"}
[2026-02-19 21:51:38] | AUDIT | admin_panel | 1 | luca | - | admin_request | POST /chat/13/close -> 302 |  | {"endpoint":"chat_close","query":"","status":302,"remote_addr":"95.233.46.126"}
[2026-02-19 21:51:38] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /chat/13 -> 200 |  | {"endpoint":"chat_detail","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:51:39] | AUDIT | admin_panel | 1 | luca | - | admin_request | POST /chat/13/reopen -> 302 |  | {"endpoint":"chat_reopen","query":"","status":302,"remote_addr":"95.233.46.126"}
[2026-02-19 21:51:39] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /chat/13 -> 200 |  | {"endpoint":"chat_detail","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:51:41] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | La tua richiesta è stata chiusa dall'amministratore.
Se hai ancora bisogno, apri una nuova chat da Supporto. |  | {"type":"text"}
[2026-02-19 21:51:41] | AUDIT | admin_panel | 1 | luca | - | admin_request | POST /chat/13/close -> 302 |  | {"endpoint":"chat_close","query":"","status":302,"remote_addr":"95.233.46.126"}
[2026-02-19 21:51:41] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /chat/13 -> 200 |  | {"endpoint":"chat_detail","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:51:46] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | command | /start |  | {"chat_id":1139032145}
[2026-02-19 21:51:46] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Ciao! 👋

Benvenuto nel nostro bot
Seleziona una sezione per continuare. |  | {"type":"text"}
[2026-02-19 21:51:46] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | menu_view | Start | Start | {"node_id":1}
[2026-02-19 21:51:48] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | button | chat:close |  | {"callback":true}
[2026-02-19 21:51:48] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Non hai chat attive. |  | {"type":"text"}
[2026-02-19 21:51:51] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | button | btn:2 |  | {"callback":true}
[2026-02-19 21:51:51] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Per contattarci avvia una chat usando il tasto qui sotto, ti risponderemo asap |  | {"type":"text"}
[2026-02-19 21:51:51] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | menu_view | Supporto | Start > Supporto | {"node_id":3}
[2026-02-19 21:51:52] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | button | btn:22 |  | {"callback":true}
[2026-02-19 21:51:52] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Chat avviata. Scrivi qui il tuo messaggio per l'amministratore.
Per chiudere rapidamente usa /close. |  | {"type":"text"}
[2026-02-19 21:51:55] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /chat -> 200 |  | {"endpoint":"chats","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:51:58] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | command | /start |  | {"chat_id":1139032145}
[2026-02-19 21:51:58] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Ciao! 👋

Benvenuto nel nostro bot
Seleziona una sezione per continuare. |  | {"type":"text"}
[2026-02-19 21:51:58] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | menu_view | Start | Start | {"node_id":1}
[2026-02-19 21:51:59] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | button | btn:1 |  | {"callback":true}
[2026-02-19 21:52:00] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Catalogo prodotti
Scegli una categoria e poi un articolo. |  | {"type":"text"}
[2026-02-19 21:52:00] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | menu_view | Catalogo | Start > Catalogo | {"node_id":2}
[2026-02-19 21:52:00] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | button | btn:16 |  | {"callback":true}
[2026-02-19 21:52:01] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Categoria Drugs |  | {"type":"text"}
[2026-02-19 21:52:01] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | menu_view | Drugs | Start > Catalogo > Drugs | {"node_id":5}
[2026-02-19 21:52:02] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | button | btn:14 |  | {"callback":true}
[2026-02-19 21:52:02] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Drug 1
- Categoria

Prezzo: 399€ |  | {"type":"text"}
[2026-02-19 21:52:02] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | menu_view | Drug 1 | Start > Catalogo > Drugs > Drug 1 | {"node_id":7}
[2026-02-19 21:52:03] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | button | btn:21 |  | {"callback":true}
[2026-02-19 21:52:03] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Ordine: Drug 1
Inserisci la quantità desiderata (numero). |  | {"type":"text"}
[2026-02-19 21:52:04] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | message | 3456y |  | {"content_type":"text"}
[2026-02-19 21:52:04] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Inserisci una quantità valida (numero maggiore di zero). |  | {"type":"text"}
[2026-02-19 21:52:05] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | message | 43rtrhy |  | {"content_type":"text"}
[2026-02-19 21:52:05] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Inserisci una quantità valida (numero maggiore di zero). |  | {"type":"text"}
